experiment_id,cohort,persona,policy,target_id,loop,probe_id,thumb,target_rank,target_share,top_id,entropy_before_bits,entropy_after_bits,realized_bits,first_up_loop,surfaced
targeted-eig-aec84a9237,heldout,default,active,2021|Ford|Escape FWD PHEV,15,2022|Ford|Escape FWD PHEV,up,2,0.006083616809,2022|Ford|Escape FWD PHEV,12.2954746,12.0072089,0.2882656929,3,true
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,1,2021|Toyota|Venza AWD,down,1500,0.0001614298608,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,5,false
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,2,2019|BMW|M850i xDrive Coupe,down,507,0.0001674092841,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,5,false
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,3,2021|Ford|EcoSport FWD,down,58,0.000174528892,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,5,false
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,22,0.0001779368009,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,5,false
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,5,2020|Jeep|Gladiator Pickup 4WD,up,9,0.001670136432,2020|Jeep|Gladiator Pickup 4WD,12.67821742,12.07596034,0.6022570736,5,true
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,6,2021|Jeep|Gladiator 4WD,up,9,0.004500015427,2020|Jeep|Gladiator Pickup 4WD,12.07596034,10.99323123,1.08272911,5,true
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,7,2022|Jeep|Gladiator 4WD,up,8,0.007363217857,2021|Jeep|Gladiator 4WD,10.99323123,10.11813111,0.8751001229,5,true
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,8,2023|Jeep|Gladiator 4WD,down,3,0.002597984695,2020|Jeep|Gladiator Pickup 4WD,10.11813111,11.00995296,-0.891821845,5,true
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,9,2020|Ford|F150 Pickup 4WD,down,3,0.003771191179,2020|Jeep|Gladiator Pickup 4WD,11.00995296,11.17907057,-0.1691176091,5,true
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,10,2018|Jeep|Wrangler 4WD,down,3,0.005121253495,2020|Jeep|Gladiator Pickup 4WD,11.17907057,11.39703116,-0.2179605937,5,true
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,11,2023|Jeep|Gladiator EcoDiesel 4WD,up,2,0.01599175144,2021|Jeep|Gladiator EcoDiesel 4WD,11.39703116,10.81019218,0.586838979,5,true
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,12,2021|Jeep|Gladiator EcoDiesel 4WD,down,98,0.001246340846,2020|Jeep|Gladiator Pickup 4WD,10.81019218,11.30018661,-0.4899944295,5,false
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,13,2024|Jeep|Gladiator 4WD,down,60,0.00107872579,2020|Jeep|Gladiator Pickup 4WD,11.30018661,11.67356229,-0.3733756803,5,false
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,14,2026|Chevrolet|Silverado 4WD,down,18,0.001482114323,2020|Jeep|Gladiator Pickup 4WD,11.67356229,11.80580276,-0.1322404657,5,false
targeted-eig-aec84a9237,heldout,default,active,2022|Jeep|Gladiator EcoDiesel 4WD,15,2025|Audi|Q8 Sportback e-tron quattro (20 inch wheels),down,13,0.001860114857,2020|Jeep|Gladiator Pickup 4WD,11.80580276,11.59920368,0.2065990812,5,true
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,1,2021|Toyota|Venza AWD,down,112,0.0001676681413,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,2,2019|BMW|M850i xDrive Coupe,down,906,0.0001651944179,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,3,2021|Ford|EcoSport FWD,down,485,0.0001697471249,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,1017,0.0001665802187,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,5,2020|Jeep|Gladiator Pickup 4WD,down,1941,0.0001624515427,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,1251,0.0001651537394,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,7,2017|Nissan|Titan 2WD,down,5324,0.0001413387167,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,8,2018|Audi|A5 Sportback quattro,down,5027,0.0001450276548,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,9,2022|Mercedes-Benz|C300 Convertible,down,4709,0.0001473328471,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,10,2020|Kia|Niro Plug-in Hybrid,down,4465,0.0001494914466,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,11,2017|Ford|Explorer AWD FFV,down,4345,0.0001495595158,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,12,2017|BMW|430i Gran Coupe,down,4156,0.0001515201537,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,13,2022|Lexus|RX 350,down,4005,0.0001525064346,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,14,2026|Ford|Bronco Badlands 4WD,down,3690,0.0001535529297,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
targeted-eig-aec84a9237,heldout,default,active,2023|Ram|1500 2WD,15,2020|Honda|Accord,down,3428,0.0001554341582,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,1,2021|Toyota|Venza AWD,down,1722,0.0001608345221,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,2,2019|BMW|M850i xDrive Coupe,down,44,0.0001715315703,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,3,2021|Ford|EcoSport FWD,down,222,0.0001722775264,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,184,0.0001731415186,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,5,2020|Jeep|Gladiator Pickup 4WD,down,115,0.000174834281,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,336,0.0001711766877,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,7,2017|Nissan|Titan 2WD,down,315,0.0001713477322,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,8,2018|Audi|A5 Sportback quattro,down,55,0.0001746819728,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,9,2022|Mercedes-Benz|C300 Convertible,down,41,0.0001763682216,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,10,2020|Kia|Niro Plug-in Hybrid,down,56,0.0001735789113,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,11,2017|Ford|Explorer AWD FFV,down,11,0.0001759475326,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,12,2017|BMW|430i Gran Coupe,down,3,0.0001786657236,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,true
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,13,2022|Lexus|RX 350,down,7,0.0001778546061,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,true
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,14,2026|Ford|Bronco Badlands 4WD,down,9,0.0001796687395,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,true
targeted-eig-aec84a9237,heldout,default,active,2026|Honda|CR-V e-FCEV,15,2020|Honda|Accord,down,68,0.0001751763088,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,1,2021|Toyota|Venza AWD,down,100,0.0001677227058,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,2,2019|BMW|M850i xDrive Coupe,down,84,0.0001706886189,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,3,2021|Ford|EcoSport FWD,down,153,0.0001731258092,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,88,0.0001752287829,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,5,2020|Jeep|Gladiator Pickup 4WD,down,70,0.0001757808503,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,16,0.000178483042,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,7,2017|Nissan|Titan 2WD,down,5107,0.0001432820239,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,8,2018|Audi|A5 Sportback quattro,down,4826,0.0001462755285,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,9,2022|Mercedes-Benz|C300 Convertible,down,4578,0.0001481109808,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,10,2020|Kia|Niro Plug-in Hybrid,down,4325,0.0001503178476,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,11,2017|Ford|Explorer AWD FFV,down,5284,0.0001433062369,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,12,2017|BMW|430i Gran Coupe,down,5191,0.0001443839126,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,13,2022|Lexus|RX 350,down,5115,0.0001452357817,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,14,2026|Ford|Bronco Badlands 4WD,down,4803,0.0001471408548,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
targeted-eig-aec84a9237,heldout,default,active,2017|Nissan|Frontier 2WD FFV,15,2020|Honda|Accord,down,4610,0.0001487336136,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,1,2021|Toyota|Venza AWD,down,6046,0.0001245291785,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,2,2019|BMW|M850i xDrive Coupe,down,5738,0.0001315650259,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,3,2021|Ford|EcoSport FWD,down,5326,0.0001379301894,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,5148,0.0001398306629,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,5,2020|Jeep|Gladiator Pickup 4WD,down,5126,0.0001408893308,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,4860,0.0001445956475,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,7,2017|Nissan|Titan 2WD,down,4591,0.0001467303592,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,8,2018|Audi|A5 Sportback quattro,down,4123,0.0001500774236,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,9,2022|Mercedes-Benz|C300 Convertible,down,3654,0.000153136709,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,10,2020|Kia|Niro Plug-in Hybrid,down,3253,0.0001555616367,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,11,2017|Ford|Explorer AWD FFV,down,4213,0.0001503605135,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,12,2017|BMW|430i Gran Coupe,down,3779,0.0001536621914,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,13,2022|Lexus|RX 350,down,3619,0.0001544742661,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,14,2026|Ford|Bronco Badlands 4WD,down,3707,0.0001534698352,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
targeted-eig-aec84a9237,heldout,default,active,2024|Buick|Enclave AWD,15,2020|Honda|Accord,down,3597,0.0001546148106,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,1,2021|Toyota|Venza AWD,down,1396,0.0001617522761,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,2,2019|BMW|M850i xDrive Coupe,down,139,0.0001700905784,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,3,2021|Ford|EcoSport FWD,down,742,0.0001681726688,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,544,0.0001691298563,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,5,2020|Jeep|Gladiator Pickup 4WD,down,502,0.0001697335155,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,1153,0.0001657128628,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,7,2017|Nissan|Titan 2WD,down,811,0.000167404332,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,8,2018|Audi|A5 Sportback quattro,down,828,0.0001659386417,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,9,2022|Mercedes-Benz|C300 Convertible,down,1673,0.0001615784974,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,10,2020|Kia|Niro Plug-in Hybrid,down,1448,0.0001624401576,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,11,2017|Ford|Explorer AWD FFV,down,1091,0.0001647246955,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,12,2017|BMW|430i Gran Coupe,down,1398,0.0001639113552,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,13,2022|Lexus|RX 350,down,1187,0.0001647202667,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,14,2026|Ford|Bronco Badlands 4WD,down,1290,0.0001650477812,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
targeted-eig-aec84a9237,heldout,default,active,2025|Cadillac|CT5,15,2020|Honda|Accord,down,1058,0.0001658261605,2020|Subaru|BRZ tS,12.67293119,12.67235959,0.000571596267,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,1,2021|Toyota|Venza AWD,down,5845,0.0001317188626,2018|GMC|Yukon C1500 2WD,12.68956125,12.68152694,0.00803431856,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,2,2019|BMW|M850i xDrive Coupe,down,5333,0.0001389266605,2022|Subaru|BRZ,12.68152694,12.67948581,0.002041121165,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,3,2021|Ford|EcoSport FWD,down,4969,0.0001431477574,2025|Mercedes-Benz|AMG SL63 S E Performance,12.67948581,12.67914813,0.000337688127,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,4,2026|Mercedes-Benz|AMG GT 63 4matic Plus,down,4245,0.0001492118411,2017|Cadillac|CT6 Plug-In,12.67914813,12.67821742,0.0009307083167,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,5,2020|Jeep|Gladiator Pickup 4WD,down,3737,0.000151469964,2017|Cadillac|CT6 Plug-In,12.67821742,12.67885074,-0.0006333205174,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,6,2024|BMW|i5 eDrive40 Sedan (19 inch Wheels),down,3216,0.0001545811321,2017|Cadillac|CT6 Plug-In,12.67885074,12.67863258,0.0002181626134,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,7,2017|Nissan|Titan 2WD,down,2649,0.0001574223873,2017|Cadillac|CT6 Plug-In,12.67863258,12.67842917,0.0002034031584,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,8,2018|Audi|A5 Sportback quattro,down,2844,0.0001564691549,2018|Subaru|BRZ tS,12.67842917,12.67823996,0.0001892158515,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,9,2022|Mercedes-Benz|C300 Convertible,down,2313,0.0001589182827,2018|Subaru|BRZ tS,12.67823996,12.67746572,0.0007742329745,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,10,2020|Kia|Niro Plug-in Hybrid,down,3017,0.0001564137616,2018|Subaru|BRZ tS,12.67746572,12.6771752,0.0002905269479,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,11,2017|Ford|Explorer AWD FFV,down,4129,0.0001508089268,2020|Subaru|BRZ tS,12.6771752,12.67641449,0.0007607118162,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,12,2017|BMW|430i Gran Coupe,down,4170,0.0001514463957,2020|Subaru|BRZ tS,12.67641449,12.67456673,0.001847755185,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,13,2022|Lexus|RX 350,down,3871,0.0001532357678,2020|Subaru|BRZ tS,12.67456673,12.67373492,0.000831812211,,false
targeted-eig-aec84a9237,heldout,default,active,2018|GMC|Terrain AWD,14,2026|Ford|Bronco Badlands 4WD,down,3404,0.000154992492,2020|Subaru|BRZ tS,12.67373492,12.67293119,0.0008037276646,,false
